B1;L11;B2;L12;Vtp
2.515236118;4.97E-07;2.515236118;-4.48E-08;-0.089966716
2.518231616;4.58E-07;2.518231616;-3.92E-08;-0.085452066
2.521227114;4.25E-07;2.521227114;-3.38E-08;-0.079682109
2.524222611;3.96E-07;2.524222611;-2.87E-08;-0.072565947
2.527218109;3.72E-07;2.527218109;-2.38E-08;-0.064058625
2.530213607;3.53E-07;2.530213607;-1.91E-08;-0.054179668
2.533209105;3.38E-07;2.533209105;-1.46E-08;-0.043028986
2.536204602;3.28E-07;2.536204602;-1.01E-08;-0.030795825
2.5392001;3.21E-07;2.5392001;-5.70E-09;-0.017756621
2.542195598;3.18E-07;2.542195598;-1.36E-09;-0.004259338
2.545191096;3.20E-07;2.545191096;2.97E-09;0.009304955
2.548186593;3.25E-07;2.548186593;7.32E-09;0.022538835
2.551182091;3.34E-07;2.551182091;1.17E-08;0.035076542
2.554177589;3.47E-07;2.554177589;1.62E-08;0.046615768
2.557173087;3.65E-07;2.557173087;2.08E-08;0.056937762
2.560168584;3.87E-07;2.560168584;2.55E-08;0.065913765
2.563164082;4.13E-07;2.563164082;3.04E-08;0.073499312
2.56615958;4.45E-07;2.56615958;3.55E-08;0.079720129
2.569155078;4.82E-07;2.569155078;4.08E-08;0.084654065
2.572150575;5.24E-07;2.572150575;4.64E-08;0.088412793
2.575146073;5.73E-07;2.575146073;5.22E-08;0.091125798
2.578141571;6.29E-07;2.578141571;5.84E-08;0.092927846
2.581137069;6.91E-07;2.581137069;6.49E-08;0.093950125
2.584132566;7.62E-07;2.584132566;7.18E-08;0.094314642
2.587128064;8.41E-07;2.587128064;7.91E-08;0.094131211
2.590123562;9.29E-07;2.590123562;8.68E-08;0.093496308
2.59311906;1.03E-06;2.59311906;9.50E-08;0.092493163
2.596114557;1.14E-06;2.596114557;1.04E-07;0.091192604
2.599110055;1.26E-06;2.599110055;1.13E-07;0.08965429
2.602105553;1.39E-06;2.602105553;1.22E-07;0.087928094
2.605101051;1.54E-06;2.605101051;1.32E-07;0.086055477
2.608096548;1.70E-06;2.608096548;1.43E-07;0.084070777
2.611092046;1.87E-06;2.611092046;1.54E-07;0.082002361
2.614087544;2.07E-06;2.614087544;1.65E-07;0.079873628
2.617083042;2.28E-06;2.617083042;1.77E-07;0.077703866
2.620078539;2.51E-06;2.620078539;1.89E-07;0.07550897
2.623074037;2.75E-06;2.623074037;2.02E-07;0.073302038
2.626069535;3.02E-06;2.626069535;2.15E-07;0.071093864
2.629065033;3.31E-06;2.629065033;2.28E-07;0.068893337
2.63206053;3.62E-06;2.63206053;2.42E-07;0.066707776
2.635056028;3.96E-06;2.635056028;2.55E-07;0.064543193
2.638051526;4.31E-06;2.638051526;2.69E-07;0.062404513
2.641047024;4.69E-06;2.641047024;2.83E-07;0.060295754
2.644042521;5.10E-06;2.644042521;2.97E-07;0.058220172
2.647038019;5.52E-06;2.647038019;3.10E-07;0.056180383
2.650033517;5.97E-06;2.650033517;3.24E-07;0.054178459
2.653029015;6.45E-06;2.653029015;3.37E-07;0.052216019
2.656024512;6.94E-06;2.656024512;3.49E-07;0.050294294
2.65902001;7.46E-06;2.65902001;3.61E-07;0.048414189
2.662015508;8.00E-06;2.662015508;3.73E-07;0.046576331
2.665011006;8.56E-06;2.665011006;3.83E-07;0.044781117
2.668006503;9.14E-06;2.668006503;3.93E-07;0.043028747
2.671002001;9.73E-06;2.671002001;4.02E-07;0.041319261
2.673997499;1.03E-05;2.673997499;4.10E-07;0.039652558
2.676992996;1.10E-05;2.676992996;4.17E-07;0.038028428
2.679988494;1.16E-05;2.679988494;4.23E-07;0.036446568
2.682983992;1.23E-05;2.682983992;4.28E-07;0.034906595
2.68597949;1.29E-05;2.68597949;4.31E-07;0.033408065
2.688974987;1.36E-05;2.688974987;4.33E-07;0.031950481
2.691970485;1.42E-05;2.691970485;4.34E-07;0.030533301
2.694965983;1.49E-05;2.694965983;4.34E-07;0.029155945
2.697961481;1.55E-05;2.697961481;4.33E-07;0.027817802
2.700956978;1.62E-05;2.700956978;4.30E-07;0.026518229
2.703952476;1.69E-05;2.703952476;4.26E-07;0.025256558
2.706947974;1.75E-05;2.706947974;4.21E-07;0.024032094
2.709943472;1.81E-05;2.709943472;4.14E-07;0.022844117
2.712938969;1.88E-05;2.712938969;4.07E-07;0.021691882
2.715934467;1.94E-05;2.715934467;3.98E-07;0.020574619
2.718929965;2.00E-05;2.718929965;3.89E-07;0.019491531
2.721925463;2.05E-05;2.721925463;3.79E-07;0.018441797
2.72492096;2.11E-05;2.72492096;3.67E-07;0.017424568
2.727916458;2.16E-05;2.727916458;3.55E-07;0.016438971
2.730911956;2.21E-05;2.730911956;3.43E-07;0.015484109
2.733907454;2.26E-05;2.733907454;3.30E-07;0.014559058
2.736902951;2.31E-05;2.736902951;3.16E-07;0.013662875
2.739898449;2.36E-05;2.739898449;3.01E-07;0.012794597
2.742893947;2.40E-05;2.742893947;2.87E-07;0.011953242
2.745889445;2.44E-05;2.745889445;2.72E-07;0.011137815
2.748884942;2.48E-05;2.748884942;2.56E-07;0.010347309
2.75188044;2.51E-05;2.75188044;2.41E-07;0.009580711
2.754875938;2.54E-05;2.754875938;2.25E-07;0.008837001
2.757871436;2.57E-05;2.757871436;2.09E-07;0.008115162
2.760866933;2.60E-05;2.760866933;1.93E-07;0.007414177
2.763862431;2.63E-05;2.763862431;1.77E-07;0.006733038
2.766857929;2.65E-05;2.766857929;1.61E-07;0.006070743
2.769853427;2.67E-05;2.769853427;1.45E-07;0.005426303
2.772848924;2.69E-05;2.772848924;1.29E-07;0.004798745
2.775844422;2.71E-05;2.775844422;1.13E-07;0.004187106
2.77883992;2.72E-05;2.77883992;9.77E-08;0.003590443
2.781835418;2.73E-05;2.781835418;8.22E-08;0.003007825
2.784830915;2.74E-05;2.784830915;6.68E-08;0.002438341
2.787826413;2.75E-05;2.787826413;5.17E-08;0.00188109
2.790821911;2.75E-05;2.790821911;3.68E-08;0.001335187
2.793817409;2.76E-05;2.793817409;2.20E-08;0.000799757
2.796812906;2.76E-05;2.796812906;7.55E-09;0.000273935
2.799808404;2.75E-05;2.799808404;-6.70E-09;-0.000243137
2.802803902;2.75E-05;2.802803902;-2.07E-08;-0.000752311
2.8057994;2.75E-05;2.8057994;-3.45E-08;-0.001254435
2.808794897;2.74E-05;2.808794897;-4.79E-08;-0.001750356
2.811790395;2.73E-05;2.811790395;-6.12E-08;-0.002240918
2.814785893;2.72E-05;2.814785893;-7.42E-08;-0.002726968
2.817781391;2.71E-05;2.817781391;-8.69E-08;-0.00320935
2.820776888;2.69E-05;2.820776888;-9.93E-08;-0.003688909
2.823772386;2.68E-05;2.823772386;-1.12E-07;-0.004166491
2.826767884;2.66E-05;2.826767884;-1.23E-07;-0.004642941
2.829763382;2.64E-05;2.829763382;-1.35E-07;-0.005119101
2.832758879;2.62E-05;2.832758879;-1.47E-07;-0.005595813
2.835754377;2.60E-05;2.835754377;-1.58E-07;-0.006073915
2.838749875;2.57E-05;2.838749875;-1.69E-07;-0.006554242
2.841745373;2.55E-05;2.841745373;-1.79E-07;-0.007037626
2.84474087;2.52E-05;2.84474087;-1.90E-07;-0.007524894
2.847736368;2.49E-05;2.847736368;-2.00E-07;-0.00801687
2.850731866;2.46E-05;2.850731866;-2.10E-07;-0.008514376
2.853727364;2.43E-05;2.853727364;-2.19E-07;-0.009018229
2.856722861;2.40E-05;2.856722861;-2.29E-07;-0.009529246
2.859718359;2.37E-05;2.859718359;-2.38E-07;-0.010048242
2.862713857;2.33E-05;2.862713857;-2.47E-07;-0.010576034
2.865709355;2.30E-05;2.865709355;-2.55E-07;-0.011113438
2.868704852;2.26E-05;2.868704852;-2.63E-07;-0.011661273
2.87170035;2.22E-05;2.87170035;-2.71E-07;-0.012220359
2.874695848;2.18E-05;2.874695848;-2.79E-07;-0.012791522
2.877691346;2.14E-05;2.877691346;-2.86E-07;-0.013375589
2.880686843;2.10E-05;2.880686843;-2.93E-07;-0.01397339
2.883682341;2.06E-05;2.883682341;-3.00E-07;-0.014585761
2.886677839;2.01E-05;2.886677839;-3.06E-07;-0.015213538
2.889673337;1.97E-05;2.889673337;-3.12E-07;-0.015857558
2.892668834;1.92E-05;2.892668834;-3.17E-07;-0.016518658
2.895664332;1.88E-05;2.895664332;-3.23E-07;-0.017197675
2.89865983;1.83E-05;2.89865983;-3.27E-07;-0.017895437
2.901655328;1.78E-05;2.901655328;-3.32E-07;-0.018612767
2.904650825;1.73E-05;2.904650825;-3.35E-07;-0.019350476
2.907646323;1.68E-05;2.907646323;-3.39E-07;-0.02010936
2.910641821;1.63E-05;2.910641821;-3.42E-07;-0.020890194
2.913637319;1.59E-05;2.913637319;-3.44E-07;-0.02169373
2.916632816;1.53E-05;2.916632816;-3.46E-07;-0.02252069
2.919628314;1.48E-05;2.919628314;-3.47E-07;-0.023371759
2.922623812;1.43E-05;2.922623812;-3.48E-07;-0.024247584
2.92561931;1.38E-05;2.92561931;-3.48E-07;-0.025148763
2.928614807;1.33E-05;2.928614807;-3.47E-07;-0.026075839
2.931610305;1.28E-05;2.931610305;-3.46E-07;-0.027029299
2.934605803;1.23E-05;2.934605803;-3.45E-07;-0.028009558
2.937601301;1.18E-05;2.937601301;-3.43E-07;-0.029016961
2.940596798;1.13E-05;2.940596798;-3.40E-07;-0.030051766
2.943592296;1.08E-05;2.943592296;-3.37E-07;-0.031114142
2.946587794;1.03E-05;2.946587794;-3.33E-07;-0.032204152
2.949583292;9.84E-06;2.949583292;-3.28E-07;-0.033321746
2.952578789;9.37E-06;2.952578789;-3.23E-07;-0.034466744
2.955574287;8.90E-06;2.955574287;-3.17E-07;-0.035638814
2.958569785;8.45E-06;2.958569785;-3.11E-07;-0.036837456
2.961565283;8.00E-06;2.961565283;-3.04E-07;-0.038061971
2.96456078;7.56E-06;2.96456078;-2.97E-07;-0.039311425
2.967556278;7.14E-06;2.967556278;-2.90E-07;-0.040584608
2.970551776;6.73E-06;2.970551776;-2.82E-07;-0.041879977
2.973547274;6.33E-06;2.973547274;-2.73E-07;-0.043195592
2.976542771;5.94E-06;2.976542771;-2.65E-07;-0.044529031
2.979538269;5.57E-06;2.979538269;-2.56E-07;-0.045877286
2.982533767;5.22E-06;2.982533767;-2.47E-07;-0.047236637
2.985529265;4.88E-06;2.985529265;-2.37E-07;-0.048602494
2.988524762;4.55E-06;2.988524762;-2.27E-07;-0.04996921
2.99152026;4.24E-06;2.99152026;-2.18E-07;-0.051329847
2.994515758;3.95E-06;2.994515758;-2.08E-07;-0.052675898
2.997511256;3.67E-06;2.997511256;-1.98E-07;-0.053996953
3.000506753;3.40E-06;3.000506753;-1.88E-07;-0.0552803
3.003502251;3.15E-06;3.003502251;-1.78E-07;-0.056510453
3.006497749;2.92E-06;3.006497749;-1.68E-07;-0.057668606
3.009493247;2.70E-06;3.009493247;-1.59E-07;-0.058732002
3.012488744;2.50E-06;3.012488744;-1.49E-07;-0.059673235
3.015484242;2.31E-06;3.015484242;-1.39E-07;-0.060459481
3.01847974;2.13E-06;3.01847974;-1.30E-07;-0.061051712
3.021475238;1.97E-06;3.021475238;-1.21E-07;-0.061403939
3.024470735;1.82E-06;3.024470735;-1.12E-07;-0.061462591
3.027466233;1.68E-06;3.027466233;-1.03E-07;-0.061166175
3.030461731;1.55E-06;3.030461731;-9.38E-08;-0.060445427
3.033457229;1.44E-06;3.033457229;-8.52E-08;-0.059224245
3.036452726;1.34E-06;3.036452726;-7.68E-08;-0.057421742
3.039448224;1.25E-06;3.039448224;-6.85E-08;-0.054955819
3.042443722;1.17E-06;3.042443722;-6.03E-08;-0.051748571
3.04543922;1.10E-06;3.04543922;-5.23E-08;-0.04773375
3.048434717;1.04E-06;3.048434717;-4.44E-08;-0.042866099
3.051430215;9.85E-07;3.051430215;-3.66E-08;-0.037131883
3.054425713;9.45E-07;3.054425713;-2.89E-08;-0.030559246
3.057421211;9.14E-07;3.057421211;-2.12E-08;-0.023226354
3.060416708;8.92E-07;3.060416708;-1.36E-08;-0.015264959
3.063412206;8.79E-07;3.063412206;-6.03E-09;-0.006857277
3.066407704;8.76E-07;3.066407704;1.55E-09;0.001774782
3.069403202;8.82E-07;3.069403202;9.16E-09;0.010387252
3.072398699;8.97E-07;3.072398699;1.68E-08;0.018735908
3.075394197;9.22E-07;3.075394197;2.45E-08;0.026598247
3.078389695;9.56E-07;3.078389695;3.23E-08;0.033791601
3.081385193;1.00E-06;3.081385193;4.02E-08;0.040184492
3.08438069;1.06E-06;3.08438069;4.82E-08;0.045700193
3.087376188;1.12E-06;3.087376188;5.64E-08;0.050313367
3.090371686;1.20E-06;3.090371686;6.47E-08;0.054041816
3.093367184;1.28E-06;3.093367184;7.31E-08;0.056935813
3.096362681;1.38E-06;3.096362681;8.17E-08;0.059067151
3.099358179;1.49E-06;3.099358179;9.04E-08;0.060519378
3.102353677;1.62E-06;3.102353677;9.93E-08;0.061379997
3.105349175;1.75E-06;3.105349175;1.08E-07;0.061734804
3.108344672;1.90E-06;3.108344672;1.17E-07;0.061664181
3.11134017;2.07E-06;3.11134017;1.27E-07;0.061240994
3.114335668;2.25E-06;3.114335668;1.36E-07;0.060529674
3.117331166;2.44E-06;3.117331166;1.45E-07;0.059586117
3.120326663;2.65E-06;3.120326663;1.55E-07;0.058458101
3.123322161;2.87E-06;3.123322161;1.64E-07;0.057185989
3.126317659;3.11E-06;3.126317659;1.73E-07;0.055803564
3.129313157;3.36E-06;3.129313157;1.82E-07;0.054338886
3.132308654;3.63E-06;3.132308654;1.91E-07;0.052815116
3.135304152;3.91E-06;3.135304152;2.00E-07;0.051251273
3.13829965;4.20E-06;3.13829965;2.09E-07;0.049662893
3.141295148;4.51E-06;3.141295148;2.17E-07;0.048062616
3.144290645;4.84E-06;3.144290645;2.25E-07;0.046460672
3.147286143;5.18E-06;3.147286143;2.32E-07;0.044865304
3.150281641;5.53E-06;3.150281641;2.39E-07;0.043283114
3.153277139;5.89E-06;3.153277139;2.46E-07;0.041719352
3.156272636;6.26E-06;3.156272636;2.52E-07;0.040178157
3.159268134;6.64E-06;3.159268134;2.57E-07;0.038662757
3.162263632;7.03E-06;3.162263632;2.61E-07;0.037175632
3.16525913;7.43E-06;3.16525913;2.65E-07;0.035718649
3.168254627;7.83E-06;3.168254627;2.69E-07;0.034293179
3.171250125;8.24E-06;3.171250125;2.71E-07;0.032900189
3.174245623;8.66E-06;3.174245623;2.73E-07;0.031540321
3.177241121;9.07E-06;3.177241121;2.74E-07;0.030213956
3.180236618;9.49E-06;3.180236618;2.74E-07;0.028921279
3.183232116;9.90E-06;3.183232116;2.74E-07;0.027662315
3.186227614;1.03E-05;3.186227614;2.73E-07;0.026436979
3.189223112;1.07E-05;3.189223112;2.71E-07;0.025245106
3.192218609;1.11E-05;3.192218609;2.68E-07;0.024086479
3.195214107;1.15E-05;3.195214107;2.65E-07;0.022960856
3.198209605;1.19E-05;3.198209605;2.61E-07;0.021867985
3.201205103;1.23E-05;3.201205103;2.56E-07;0.020807623
3.2042006;1.27E-05;3.2042006;2.51E-07;0.019779542
3.207196098;1.31E-05;3.207196098;2.45E-07;0.018783538
3.210191596;1.34E-05;3.210191596;2.39E-07;0.017819437
3.213187094;1.38E-05;3.213187094;2.32E-07;0.016887089
3.216182591;1.41E-05;3.216182591;2.25E-07;0.01598637
3.219178089;1.44E-05;3.219178089;2.18E-07;0.015117173
3.222173587;1.47E-05;3.222173587;2.10E-07;0.014279401
3.225169085;1.50E-05;3.225169085;2.02E-07;0.013472958
3.228164582;1.53E-05;3.228164582;1.94E-07;0.012697736
3.23116008;1.56E-05;3.23116008;1.86E-07;0.011953605
3.234155578;1.58E-05;3.234155578;1.78E-07;0.011240398
3.237151076;1.61E-05;3.237151076;1.70E-07;0.010557901
3.240146573;1.63E-05;3.240146573;1.61E-07;0.009905841
3.243142071;1.65E-05;3.243142071;1.53E-07;0.009283872
3.246137569;1.67E-05;3.246137569;1.45E-07;0.008691571
3.249133067;1.69E-05;3.249133067;1.37E-07;0.008128427
3.252128564;1.70E-05;3.252128564;1.29E-07;0.007593836
3.255124062;1.72E-05;3.255124062;1.22E-07;0.0070871
3.25811956;1.74E-05;3.25811956;1.15E-07;0.006607428
3.261115058;1.75E-05;3.261115058;1.08E-07;0.006153932
3.264110555;1.76E-05;3.264110555;1.01E-07;0.00572564
3.267106053;1.77E-05;3.267106053;9.44E-08;0.0053215
3.270101551;1.78E-05;3.270101551;8.82E-08;0.00494039
3.273097049;1.79E-05;3.273097049;8.22E-08;0.004581128
3.276092546;1.80E-05;3.276092546;7.65E-08;0.00424249
3.279088044;1.81E-05;3.279088044;7.11E-08;0.003923219
3.282083542;1.82E-05;3.282083542;6.59E-08;0.003622039
3.28507904;1.83E-05;3.28507904;6.10E-08;0.003337675
3.288074537;1.83E-05;3.288074537;5.63E-08;0.00306886
3.291070035;1.84E-05;3.291070035;5.18E-08;0.002814349
3.294065533;1.85E-05;3.294065533;4.75E-08;0.002572933
3.297061031;1.85E-05;3.297061031;4.34E-08;0.002343445
3.300056528;1.86E-05;3.300056528;3.94E-08;0.002124771
3.303052026;1.86E-05;3.303052026;3.56E-08;0.001915855
3.306047524;1.86E-05;3.306047524;3.20E-08;0.001715705
3.309043022;1.87E-05;3.309043022;2.84E-08;0.001523395
3.312038519;1.87E-05;3.312038519;2.50E-08;0.001338073
3.315034017;1.87E-05;3.315034017;2.17E-08;0.001158957
3.318029515;1.87E-05;3.318029515;1.85E-08;0.000985338
3.321025013;1.88E-05;3.321025013;1.53E-08;0.000816582
3.32402051;1.88E-05;3.32402051;1.22E-08;0.000652124
3.327016008;1.88E-05;3.327016008;9.23E-09;0.000491475
3.330011506;1.88E-05;3.330011506;6.28E-09;0.000334211
3.333007004;1.88E-05;3.333007004;3.38E-09;0.000179976
3.336002501;1.88E-05;3.336002501;5.35E-10;2.85E-05
3.338997999;1.88E-05;3.338997999;-2.26E-09;-0.000120523
3.341993497;1.88E-05;3.341993497;-5.02E-09;-0.000267204
3.344988994;1.88E-05;3.344988994;-7.72E-09;-0.000411698
3.347984492;1.87E-05;3.347984492;-1.04E-08;-0.000554099
3.35097999;1.87E-05;3.35097999;-1.30E-08;-0.000694461
3.353975488;1.87E-05;3.353975488;-1.56E-08;-0.000832816
3.356970985;1.87E-05;3.356970985;-1.81E-08;-0.000969173
3.359966483;1.86E-05;3.359966483;-2.06E-08;-0.001103533
3.362961981;1.86E-05;3.362961981;-2.30E-08;-0.00123589
3.365957479;1.86E-05;3.365957479;-2.54E-08;-0.001366248
3.368952976;1.85E-05;3.368952976;-2.77E-08;-0.001494619
3.371948474;1.85E-05;3.371948474;-3.00E-08;-0.001621037
3.374943972;1.85E-05;3.374943972;-3.22E-08;-0.001745559
3.37793947;1.84E-05;3.37793947;-3.44E-08;-0.00186827
3.380934967;1.84E-05;3.380934967;-3.65E-08;-0.001989288
3.383930465;1.83E-05;3.383930465;-3.86E-08;-0.002108763
3.386925963;1.82E-05;3.386925963;-4.06E-08;-0.002226877
3.389921461;1.82E-05;3.389921461;-4.26E-08;-0.002343845
3.392916958;1.81E-05;3.392916958;-4.46E-08;-0.002459913
3.395912456;1.81E-05;3.395912456;-4.65E-08;-0.002575353
3.398907954;1.80E-05;3.398907954;-4.84E-08;-0.002690459
3.401903452;1.79E-05;3.401903452;-5.03E-08;-0.002805547
3.404898949;1.79E-05;3.404898949;-5.22E-08;-0.002920947
3.407894447;1.78E-05;3.407894447;-5.40E-08;-0.003037003
3.410889945;1.77E-05;3.410889945;-5.58E-08;-0.003154064
3.413885443;1.76E-05;3.413885443;-5.77E-08;-0.003272487
3.41688094;1.76E-05;3.41688094;-5.95E-08;-0.00339263
3.419876438;1.75E-05;3.419876438;-6.14E-08;-0.003514851
3.422871936;1.74E-05;3.422871936;-6.33E-08;-0.003639506
3.425867434;1.73E-05;3.425867434;-6.52E-08;-0.003766949
3.428862931;1.72E-05;3.428862931;-6.71E-08;-0.003897528
3.431858429;1.71E-05;3.431858429;-6.90E-08;-0.00403159
3.434853927;1.70E-05;3.434853927;-7.10E-08;-0.004169476
3.437849425;1.69E-05;3.437849425;-7.30E-08;-0.004311526
3.440844922;1.68E-05;3.440844922;-7.51E-08;-0.004458076
3.44384042;1.67E-05;3.44384042;-7.71E-08;-0.004609464
3.446835918;1.66E-05;3.446835918;-7.93E-08;-0.004766027
3.449831416;1.65E-05;3.449831416;-8.14E-08;-0.004928107
3.452826913;1.64E-05;3.452826913;-8.37E-08;-0.005096047
3.455822411;1.63E-05;3.455822411;-8.59E-08;-0.0052702
3.458817909;1.62E-05;3.458817909;-8.82E-08;-0.005450924
3.461813407;1.61E-05;3.461813407;-9.06E-08;-0.005638588
3.464808904;1.59E-05;3.464808904;-9.30E-08;-0.005833571
3.467804402;1.58E-05;3.467804402;-9.55E-08;-0.006036264
3.4707999;1.57E-05;3.4707999;-9.81E-08;-0.00624707
3.473795398;1.56E-05;3.473795398;-1.01E-07;-0.006466406
3.476790895;1.54E-05;3.476790895;-1.03E-07;-0.006694705
3.479786393;1.53E-05;3.479786393;-1.06E-07;-0.006932416
3.482781891;1.51E-05;3.482781891;-1.09E-07;-0.007180005
3.485777389;1.50E-05;3.485777389;-1.12E-07;-0.007437957
3.488772886;1.49E-05;3.488772886;-1.14E-07;-0.007706779
3.491768384;1.47E-05;3.491768384;-1.17E-07;-0.007986998
3.494763882;1.45E-05;3.494763882;-1.20E-07;-0.008279166
3.49775938;1.44E-05;3.49775938;-1.23E-07;-0.00858386
3.500754877;1.42E-05;3.500754877;-1.26E-07;-0.008901684
3.503750375;1.40E-05;3.503750375;-1.30E-07;-0.009233268
3.506745873;1.39E-05;3.506745873;-1.33E-07;-0.009579268
3.509741371;1.37E-05;3.509741371;-1.36E-07;-0.009940367
3.512736868;1.35E-05;3.512736868;-1.39E-07;-0.010317272
3.515732366;1.33E-05;3.515732366;-1.43E-07;-0.010710711
3.518727864;1.31E-05;3.518727864;-1.46E-07;-0.011121431
3.521723362;1.29E-05;3.521723362;-1.49E-07;-0.011550196
3.524718859;1.27E-05;3.524718859;-1.52E-07;-0.01199778
3.527714357;1.25E-05;3.527714357;-1.56E-07;-0.012464964
3.530709855;1.23E-05;3.530709855;-1.59E-07;-0.012952536
3.533705353;1.21E-05;3.533705353;-1.62E-07;-0.013461283
3.53670085;1.18E-05;3.53670085;-1.66E-07;-0.013991994
3.539696348;1.16E-05;3.539696348;-1.69E-07;-0.014545453
3.542691846;1.14E-05;3.542691846;-1.72E-07;-0.015122445
3.545687344;1.11E-05;3.545687344;-1.75E-07;-0.01572375
3.548682841;1.09E-05;3.548682841;-1.78E-07;-0.016350148
3.551678339;1.06E-05;3.551678339;-1.81E-07;-0.017002421
3.554673837;1.04E-05;3.554673837;-1.83E-07;-0.017681354
3.557669335;1.01E-05;3.557669335;-1.86E-07;-0.018387736
3.560664832;9.84E-06;3.560664832;-1.88E-07;-0.019122364
3.56366033;9.57E-06;3.56366033;-1.90E-07;-0.019886047
3.566655828;9.30E-06;3.566655828;-1.92E-07;-0.020679602
3.569651326;9.02E-06;3.569651326;-1.94E-07;-0.021503862
3.572646823;8.74E-06;3.572646823;-1.95E-07;-0.022359669
3.575642321;8.46E-06;3.575642321;-1.97E-07;-0.023247882
3.578637819;8.17E-06;3.578637819;-1.97E-07;-0.02416937
3.581633317;7.88E-06;3.581633317;-1.98E-07;-0.025125016
3.584628814;7.60E-06;3.584628814;-1.98E-07;-0.026115712
3.587624312;7.31E-06;3.587624312;-1.98E-07;-0.02714236
3.59061981;7.02E-06;3.59061981;-1.98E-07;-0.028205871
3.593615308;6.73E-06;3.593615308;-1.97E-07;-0.02930716
3.596610805;6.44E-06;3.596610805;-1.96E-07;-0.030447146
3.599606303;6.15E-06;3.599606303;-1.95E-07;-0.03162675
3.602601801;5.87E-06;3.602601801;-1.93E-07;-0.032846886
3.605597299;5.59E-06;3.605597299;-1.91E-07;-0.03410846
3.608592796;5.31E-06;3.608592796;-1.88E-07;-0.035412359
3.611588294;5.04E-06;3.611588294;-1.85E-07;-0.036759446
3.614583792;4.77E-06;3.614583792;-1.82E-07;-0.038150544
3.61757929;4.51E-06;3.61757929;-1.78E-07;-0.039586428
3.620574787;4.25E-06;3.620574787;-1.74E-07;-0.041067804
3.623570285;4.00E-06;3.623570285;-1.70E-07;-0.042595295
3.626565783;3.75E-06;3.626565783;-1.66E-07;-0.044169424
3.629561281;3.52E-06;3.629561281;-1.61E-07;-0.045790589
3.632556778;3.29E-06;3.632556778;-1.56E-07;-0.047459045
3.635552276;3.07E-06;3.635552276;-1.51E-07;-0.049174885
3.638547774;2.86E-06;3.638547774;-1.46E-07;-0.050938019
3.641543272;2.66E-06;3.641543272;-1.40E-07;-0.05274815
3.644538769;2.47E-06;3.644538769;-1.35E-07;-0.054604762
3.647534267;2.28E-06;3.647534267;-1.29E-07;-0.056507099
3.650529765;2.11E-06;3.650529765;-1.23E-07;-0.05845415
3.653525263;1.94E-06;3.653525263;-1.17E-07;-0.060444638
3.65652076;1.79E-06;3.65652076;-1.12E-07;-0.062477004
3.659516258;1.64E-06;3.659516258;-1.06E-07;-0.064549398
3.662511756;1.51E-06;3.662511756;-1.00E-07;-0.066659675
3.665507254;1.38E-06;3.665507254;-9.49E-08;-0.068805375
3.668502751;1.26E-06;3.668502751;-8.95E-08;-0.070983728
3.671498249;1.15E-06;3.671498249;-8.42E-08;-0.073191636
3.674493747;1.05E-06;3.674493747;-7.90E-08;-0.075425664
3.677489245;9.53E-07;3.677489245;-7.40E-08;-0.077682036
3.680484742;8.66E-07;3.680484742;-6.92E-08;-0.079956608
3.68348024;7.86E-07;3.68348024;-6.46E-08;-0.082244859
3.686475738;7.12E-07;3.686475738;-6.02E-08;-0.084541856
3.689471236;6.45E-07;3.689471236;-5.60E-08;-0.08684223
3.692466733;5.84E-07;3.692466733;-5.20E-08;-0.08914013
3.695462231;5.28E-07;3.695462231;-4.83E-08;-0.091429169
3.698457729;4.77E-07;3.698457729;-4.47E-08;-0.093702372
3.701453227;4.31E-07;3.701453227;-4.13E-08;-0.09595209
3.704448724;3.89E-07;3.704448724;-3.81E-08;-0.098169924
3.707444222;3.51E-07;3.707444222;-3.52E-08;-0.100346621
3.71043972;3.16E-07;3.71043972;-3.24E-08;-0.102471962
3.713435218;2.85E-07;3.713435218;-2.98E-08;-0.104534648
3.716430715;2.57E-07;3.716430715;-2.74E-08;-0.106522164
3.719426213;2.32E-07;3.719426213;-2.51E-08;-0.108420651
3.722421711;2.09E-07;3.722421711;-2.30E-08;-0.110214768
3.725417209;1.89E-07;3.725417209;-2.11E-08;-0.111887568
3.728412706;1.70E-07;3.728412706;-1.93E-08;-0.113420378
3.731408204;1.54E-07;3.731408204;-1.77E-08;-0.11479271
3.734403702;1.39E-07;3.734403702;-1.61E-08;-0.115982196
3.7373992;1.26E-07;3.7373992;-1.47E-08;-0.116964571
3.740394697;1.14E-07;3.740394697;-1.34E-08;-0.117713711
3.743390195;1.03E-07;3.743390195;-1.22E-08;-0.118201743
3.746385693;9.39E-08;3.746385693;-1.11E-08;-0.118399243
3.749381191;8.54E-08;3.749381191;-1.01E-08;-0.118275531
3.752376688;7.79E-08;3.752376688;-9.18E-09;-0.117799088
3.755372186;7.12E-08;3.755372186;-8.32E-09;-0.116938089
3.758367684;6.52E-08;3.758367684;-7.54E-09;-0.11566108
3.761363182;5.98E-08;3.761363182;-6.82E-09;-0.113937766
3.764358679;5.51E-08;3.764358679;-6.16E-09;-0.111739931
3.767354177;5.09E-08;3.767354177;-5.55E-09;-0.109042438
3.770349675;4.72E-08;3.770349675;-4.99E-09;-0.105824274
3.773345173;4.39E-08;3.773345173;-4.48E-09;-0.102069606
