meas N = 3;meas N = 3;meas N = 3
2.002000000E+00;2.091031689E-05;-4.836142532E-08
2.003000000E+00;2.162760527E-05;-1.044406845E-07
2.004000000E+00;2.242081698E-05;-5.565072308E-08
2.005000000E+00;2.304017238E-05;-5.902754604E-08
2.006000000E+00;2.371533827E-05;-4.686766948E-08
2.007000000E+00;2.443098807E-05;-8.378648927E-08
2.008000000E+00;2.510016991E-05;-1.078181747E-07
2.009000000E+00;2.578627077E-05;-9.348896413E-08
2.010000000E+00;2.643349795E-05;-1.373351516E-07
2.011000000E+00;2.709486584E-05;-6.798307493E-08
2.012000000E+00;2.775534356E-05;-9.883668881E-08
2.013000000E+00;2.832179190E-05;-7.800161119E-08
2.014000000E+00;2.901643946E-05;-7.178897452E-08
2.015000000E+00;2.961387538E-05;-1.047001409E-07
2.016000000E+00;3.026034767E-05;-8.148433459E-08
2.017000000E+00;3.085931482E-05;-1.019620705E-07
2.018000000E+00;3.147738847E-05;-9.867110058E-08
2.019000000E+00;3.198518326E-05;-1.529433874E-07
2.020000000E+00;3.250236659E-05;-8.604614011E-08
2.021000000E+00;3.302999152E-05;-1.670893740E-07
2.022000000E+00;3.362580190E-05;-9.211765541E-08
2.023000000E+00;3.413537636E-05;-1.207135879E-07
2.024000000E+00;3.460427639E-05;-1.172640057E-07
2.025000000E+00;3.513219907E-05;-1.394526335E-07
2.026000000E+00;3.559793383E-05;-6.416487540E-08
2.027000000E+00;3.606751091E-05;-1.322040976E-07
2.028000000E+00;3.646442321E-05;-1.057493620E-07
2.029000000E+00;3.689593846E-05;-4.867486214E-08
2.030000000E+00;3.739272722E-05;-2.500721788E-07
2.031000000E+00;3.778614020E-05;-1.560886567E-07
2.032000000E+00;3.823347568E-05;-1.215253859E-07
2.033000000E+00;3.852299921E-05;-1.560447236E-07
2.034000000E+00;3.885786904E-05;-1.934486909E-07
2.035000000E+00;3.922718485E-05;-2.026053431E-07
2.036000000E+00;3.950350421E-05;-1.196875319E-07
2.037000000E+00;3.993280574E-05;-1.199835579E-07
2.038000000E+00;4.012289989E-05;-1.710369706E-07
2.039000000E+00;4.041170293E-05;-5.305083415E-08
2.040000000E+00;4.073878341E-05;-1.847574982E-07
2.041000000E+00;4.099750061E-05;-1.583360488E-07
2.042000000E+00;4.123510070E-05;-1.080623535E-07
2.043000000E+00;4.152291385E-05;-1.445642565E-07
2.044000000E+00;4.175193988E-05;-1.169079338E-07
2.045000000E+00;4.205359380E-05;-1.115228222E-07
2.046000000E+00;4.221253621E-05;-1.465864261E-07
2.047000000E+00;4.237328566E-05;-1.917610745E-07
2.048000000E+00;4.256731668E-05;-1.401189264E-07
2.049000000E+00;4.266478097E-05;-2.235777730E-07
2.050000000E+00;4.291295388E-05;-1.837368176E-07
2.051000000E+00;4.307844403E-05;-1.291856090E-07
2.052000000E+00;4.314161218E-05;-2.241242505E-07
2.053000000E+00;4.326338106E-05;-1.266026054E-07
2.054000000E+00;4.342342783E-05;-1.629348001E-07
2.055000000E+00;4.352243869E-05;-2.102078998E-07
2.056000000E+00;4.357320836E-05;-1.260134978E-07
2.057000000E+00;4.370401910E-05;-1.373398379E-07
2.058000000E+00;4.373481730E-05;-1.376724891E-07
2.059000000E+00;4.379827545E-05;-1.401681852E-07
2.060000000E+00;4.385379198E-05;-1.555937664E-07
2.061000000E+00;4.384162742E-05;-2.006034218E-07
2.062000000E+00;4.393118751E-05;-8.407538098E-08
2.063000000E+00;4.395036077E-05;-1.373854831E-07
2.064000000E+00;4.390171729E-05;-1.536382112E-07
2.065000000E+00;4.395088310E-05;-8.244772929E-08
2.066000000E+00;4.386735079E-05;-1.785612129E-07
2.067000000E+00;4.396375852E-05;-2.304897421E-07
2.068000000E+00;4.392396668E-05;-1.258770567E-07
2.069000000E+00;4.392419810E-05;-1.750405753E-07
2.070000000E+00;4.377801223E-05;-8.016930631E-08
2.071000000E+00;4.380923779E-05;-1.346157392E-07
2.072000000E+00;4.360314952E-05;-1.668833391E-07
2.073000000E+00;4.361439685E-05;-1.428172801E-07
2.074000000E+00;4.356419674E-05;-1.565333768E-07
2.075000000E+00;4.341253097E-05;-1.312566222E-07
2.076000000E+00;4.336628242E-05;-1.535683607E-07
2.077000000E+00;4.315750931E-05;-5.597551077E-08
2.078000000E+00;4.309113472E-05;-1.830556944E-07
2.079000000E+00;4.292123109E-05;-2.035817738E-07
2.080000000E+00;4.287614125E-05;-1.521852957E-07
2.081000000E+00;4.270843335E-05;-1.646496250E-07
2.082000000E+00;4.256907480E-05;-1.816967230E-07
2.083000000E+00;4.244599436E-05;-1.185522710E-07
2.084000000E+00;4.219194754E-05;-1.748306839E-07
2.085000000E+00;4.201001190E-05;-1.770115665E-07
2.086000000E+00;4.183879156E-05;-7.566916492E-08
2.087000000E+00;4.170097128E-05;-1.515023349E-07
2.088000000E+00;4.143069063E-05;-9.389596531E-08
2.089000000E+00;4.126461150E-05;-1.345751991E-07
2.090000000E+00;4.103548530E-05;-1.830346044E-07
2.091000000E+00;4.094338639E-05;-1.686676370E-07
2.092000000E+00;4.052582196E-05;-1.198571666E-07
2.093000000E+00;4.042587869E-05;-1.426411521E-07
2.094000000E+00;4.029644754E-05;-5.865130391E-08
2.095000000E+00;3.998354469E-05;-1.779105609E-07
2.096000000E+00;3.970282130E-05;-1.826430652E-07
2.097000000E+00;3.949716550E-05;-2.434362585E-07
2.098000000E+00;3.927148567E-05;-1.045580963E-07
2.099000000E+00;3.904860211E-05;-1.612259059E-07
2.100000000E+00;3.880624490E-05;-9.361647271E-08
2.101000000E+00;3.841728719E-05;-1.650400843E-07
2.102000000E+00;3.810084198E-05;-1.805686899E-07
2.103000000E+00;3.797010146E-05;-1.044265574E-07
2.104000000E+00;3.775065689E-05;-2.125965555E-07
2.105000000E+00;3.749408353E-05;-1.955401800E-07
2.106000000E+00;3.711007674E-05;-8.720930348E-08
2.107000000E+00;3.684502437E-05;-1.866487664E-07
2.108000000E+00;3.659667551E-05;-1.764638357E-07
2.109000000E+00;3.625363225E-05;-1.883150108E-07
2.110000000E+00;3.598646315E-05;-2.248013651E-07
2.111000000E+00;3.562422938E-05;-2.068156253E-07
2.112000000E+00;3.530261806E-05;-1.515784386E-07
2.113000000E+00;3.508037797E-05;-1.952297826E-07
2.114000000E+00;3.471163642E-05;-1.371856816E-07
2.115000000E+00;3.443166460E-05;-1.936632894E-07
2.116000000E+00;3.413515002E-05;-1.650090089E-07
2.117000000E+00;3.382091178E-05;-1.620374409E-07
2.118000000E+00;3.345621118E-05;-1.898127661E-07
2.119000000E+00;3.310914152E-05;-1.658812159E-07
2.120000000E+00;3.283688182E-05;-1.057414623E-07
2.121000000E+00;3.252749452E-05;-1.189156234E-07
2.122000000E+00;3.219567979E-05;-1.389318121E-07
2.123000000E+00;3.180990348E-05;-1.526140730E-07
2.124000000E+00;3.152295925E-05;-1.773342398E-07
2.125000000E+00;3.118858823E-05;-1.142096021E-07
2.126000000E+00;3.086996507E-05;-1.120908889E-07
2.127000000E+00;3.055089788E-05;-1.170634895E-07
2.128000000E+00;3.023058551E-05;-1.802084795E-07
2.129000000E+00;2.983788374E-05;-9.316547301E-08
2.130000000E+00;2.947378223E-05;-7.287426662E-08
2.131000000E+00;2.912990653E-05;-9.523929320E-08
2.132000000E+00;2.880678386E-05;-1.440062347E-07
2.133000000E+00;2.843578420E-05;-1.105935978E-07
2.134000000E+00;2.815412522E-05;-7.203702061E-08
2.135000000E+00;2.778016395E-05;-1.192918424E-07
2.136000000E+00;2.744764628E-05;-1.488962308E-07
2.137000000E+00;2.703800507E-05;-1.440054917E-07
2.138000000E+00;2.665696632E-05;-1.266102205E-07
2.139000000E+00;2.635895968E-05;-9.592522672E-08
2.140000000E+00;2.601545537E-05;-1.187826658E-07
2.141000000E+00;2.567404157E-05;-1.363439506E-07
2.142000000E+00;2.527401250E-05;-7.934853282E-08
2.143000000E+00;2.495505360E-05;-9.905877064E-08
2.144000000E+00;2.461854332E-05;-6.381728741E-08
2.145000000E+00;2.431330004E-05;-1.152356634E-07
2.146000000E+00;2.387883360E-05;-5.533737154E-08
2.147000000E+00;2.364566145E-05;-1.179246734E-07
2.148000000E+00;2.324497953E-05;-9.164324997E-08
2.149000000E+00;2.295702983E-05;-1.535727787E-07
2.150000000E+00;2.258535725E-05;-1.117943531E-07
2.151000000E+00;2.221495100E-05;-5.080327562E-08
2.152000000E+00;2.189243012E-05;-1.187761396E-07
2.153000000E+00;2.164902214E-05;-8.948284822E-08
2.154000000E+00;2.123152446E-05;-1.092488913E-07
2.155000000E+00;2.092322328E-05;-5.834476095E-08
2.156000000E+00;2.056162896E-05;-3.810773242E-08
2.157000000E+00;2.025649450E-05;-9.729241093E-08
2.158000000E+00;1.993730133E-05;-1.179317956E-07
2.159000000E+00;1.957923568E-05;-1.113304781E-07
2.160000000E+00;1.930220054E-05;-1.482285865E-07
2.161000000E+00;1.887490457E-05;-4.389958844E-08
2.162000000E+00;1.854681252E-05;-5.270804239E-08
2.163000000E+00;1.824332088E-05;-8.279365510E-08
2.164000000E+00;1.785834596E-05;-1.234378850E-07
2.165000000E+00;1.754440876E-05;-9.076874627E-08
2.166000000E+00;1.713591311E-05;-1.207179953E-07
2.167000000E+00;1.680250858E-05;-6.439965848E-08
2.168000000E+00;1.642147105E-05;-8.649329829E-08
2.169000000E+00;1.605063613E-05;-1.104830482E-07
2.170000000E+00;1.561826547E-05;-7.386329681E-08
2.171000000E+00;1.519898285E-05;-1.030675038E-07
2.172000000E+00;1.476936746E-05;-8.970225521E-08
2.173000000E+00;1.436639033E-05;-1.007238772E-07
2.174000000E+00;1.388475050E-05;-8.254077073E-08
2.175000000E+00;1.340583527E-05;-9.822460348E-08
2.176000000E+00;1.288680120E-05;-9.543203530E-08
2.177000000E+00;1.233740950E-05;-9.035109443E-08
2.178000000E+00;1.180579098E-05;-7.833961403E-08
2.179000000E+00;1.124075244E-05;-9.945331183E-08
2.180000000E+00;1.065886551E-05;-8.704142809E-08
2.181000000E+00;1.006854430E-05;-9.286137492E-08
2.182000000E+00;9.475676441E-06;-9.276157706E-08
2.183000000E+00;8.911347537E-06;-8.449093620E-08
2.184000000E+00;8.333106484E-06;-7.697209313E-08
2.185000000E+00;7.825141119E-06;-6.996151002E-08
2.186000000E+00;7.206684214E-06;-7.594170788E-08
2.187000000E+00;6.683213276E-06;-4.694781505E-08
2.188000000E+00;6.180984365E-06;-6.473857715E-08
2.189000000E+00;5.721256069E-06;-5.262479393E-08
2.190000000E+00;5.226955822E-06;-5.244105500E-08
2.191000000E+00;4.697677352E-06;-6.526040085E-08
2.192000000E+00;4.392955945E-06;-4.572982160E-08
2.193000000E+00;4.007277153E-06;-5.050384315E-08
2.194000000E+00;3.647610085E-06;-3.182160161E-08
2.195000000E+00;3.307278125E-06;-2.934759966E-08
2.196000000E+00;2.981235710E-06;-1.853177634E-08
2.197000000E+00;2.676467064E-06;-1.152825078E-08
2.198000000E+00;2.433466981E-06;1.141527456E-09
2.199000000E+00;2.222188078E-06;1.713041431E-08
2.200000000E+00;2.057786858E-06;2.513258479E-08
2.201000000E+00;1.940329932E-06;3.024874949E-08
2.202000000E+00;1.928053235E-06;3.658329267E-08
2.203000000E+00;1.970493537E-06;4.634934644E-08
2.204000000E+00;2.083784480E-06;5.073898739E-08
2.205000000E+00;2.283791480E-06;5.582671517E-08
2.206000000E+00;2.550097109E-06;4.817634097E-08
2.207000000E+00;2.891926055E-06;4.927830918E-08
2.208000000E+00;3.292350539E-06;4.869734276E-08
2.209000000E+00;3.780399149E-06;3.901724203E-08
2.210000000E+00;4.259510775E-06;4.149007556E-08
2.211000000E+00;4.715134528E-06;3.920398201E-08
2.212000000E+00;5.261688710E-06;3.348041809E-08
2.213000000E+00;5.820972324E-06;2.413418298E-08
2.214000000E+00;6.363725973E-06;2.079973560E-08
2.215000000E+00;6.940152331E-06;2.525773098E-08
2.216000000E+00;7.516601192E-06;3.804016809E-08
2.217000000E+00;8.077668186E-06;2.433358482E-08
2.218000000E+00;8.641231609E-06;6.073816050E-10
2.219000000E+00;9.403607332E-06;1.884223064E-09
2.220000000E+00;9.860971778E-06;1.720700351E-08
2.221000000E+00;1.037953271E-05;-1.152169207E-08
2.222000000E+00;1.098467071E-05;-2.797328794E-08
2.223000000E+00;1.161389836E-05;-9.150126622E-09
2.224000000E+00;1.220757040E-05;-1.052170604E-08
2.225000000E+00;1.284396113E-05;-3.441914093E-10
2.226000000E+00;1.342442703E-05;-5.099562170E-08
2.227000000E+00;1.406177760E-05;-2.612054333E-08
2.228000000E+00;1.467295182E-05;-4.807365347E-08
2.229000000E+00;1.532224020E-05;-3.627490831E-08
2.230000000E+00;1.586834230E-05;-2.853826199E-08
2.231000000E+00;1.646644676E-05;-3.219802497E-08
2.232000000E+00;1.705269757E-05;-2.917404950E-08
2.233000000E+00;1.768422549E-05;-8.036238401E-08
2.234000000E+00;1.814691277E-05;-3.174387693E-08
2.235000000E+00;1.887163299E-05;-4.751275332E-08
2.236000000E+00;1.915969798E-05;-1.658004555E-08
2.237000000E+00;1.968820348E-05;-1.060230675E-07
2.238000000E+00;2.014266568E-05;-9.819509026E-08
2.239000000E+00;2.061327898E-05;-7.461260373E-08
2.240000000E+00;2.104655516E-05;-7.143400023E-08
2.241000000E+00;2.151381680E-05;-8.672784617E-08
2.242000000E+00;2.194910452E-05;-8.859884158E-08
2.243000000E+00;2.235149496E-05;-5.492711841E-08
2.244000000E+00;2.275760513E-05;-8.324277200E-08
2.245000000E+00;2.314469616E-05;-7.170768358E-08
2.246000000E+00;2.350692337E-05;-8.520334586E-08
2.247000000E+00;2.387655724E-05;-6.389170086E-08
2.248000000E+00;2.425826380E-05;-1.022213665E-07
2.249000000E+00;2.454202284E-05;-8.211020655E-08
2.250000000E+00;2.491561797E-05;-1.093638787E-07
2.251000000E+00;2.520734304E-05;-4.499870094E-08
2.252000000E+00;2.555956530E-05;-4.861352599E-08
2.253000000E+00;2.582425750E-05;-6.000372737E-08
2.254000000E+00;2.606114574E-05;-1.146094704E-07
2.255000000E+00;2.635388214E-05;-8.801339593E-08
2.256000000E+00;2.665843426E-05;-1.110206864E-07
2.257000000E+00;2.690943329E-05;-1.182320683E-07
2.258000000E+00;2.711396081E-05;-7.048259769E-08
2.259000000E+00;2.735560772E-05;-6.546007522E-08
2.260000000E+00;2.756449726E-05;-1.036157134E-07
2.261000000E+00;2.773890853E-05;-5.074425314E-08
2.262000000E+00;2.799338338E-05;-9.504955270E-08
2.263000000E+00;2.822426164E-05;-9.981748473E-08
2.264000000E+00;2.835585535E-05;-1.084186947E-07
2.265000000E+00;2.852159746E-05;-9.769580600E-08
2.266000000E+00;2.867308960E-05;-9.516964033E-08
2.267000000E+00;2.886679034E-05;-8.891147274E-08
2.268000000E+00;2.900585838E-05;-3.256570280E-08
2.269000000E+00;2.914530920E-05;-5.420409171E-08
2.270000000E+00;2.925396703E-05;-6.658373737E-08
2.271000000E+00;2.946871024E-05;-1.985116390E-08
2.272000000E+00;2.961372251E-05;-1.058103048E-07
2.273000000E+00;2.971904916E-05;-5.423456354E-08
2.274000000E+00;2.991425177E-05;-1.147876590E-07
2.275000000E+00;3.003747534E-05;-1.351443947E-07
2.276000000E+00;3.011911901E-05;-1.244768088E-07
2.277000000E+00;3.023876445E-05;-4.472807420E-08
2.278000000E+00;3.038170794E-05;-2.080333238E-07
2.279000000E+00;3.041380392E-05;-5.827734103E-08
2.280000000E+00;3.057471499E-05;-1.028283408E-07
2.281000000E+00;3.073048509E-05;-1.502493240E-07
2.282000000E+00;3.082356141E-05;-1.017901683E-07
2.283000000E+00;3.098542618E-05;-8.977965133E-08
2.284000000E+00;3.108005398E-05;-8.142984460E-08
2.285000000E+00;3.117804237E-05;-1.595224709E-07
2.286000000E+00;3.129645264E-05;-1.517689655E-07
2.287000000E+00;3.141323097E-05;-1.051302688E-07
2.288000000E+00;3.152108443E-05;-1.408103827E-07
2.289000000E+00;3.159114952E-05;-1.101087909E-07
2.290000000E+00;3.174189729E-05;-7.812907557E-08
2.291000000E+00;3.181609188E-05;-7.908523085E-08
2.292000000E+00;3.187955433E-05;-1.266591945E-07
2.293000000E+00;3.204247502E-05;-1.368445299E-07
2.294000000E+00;3.207333827E-05;-6.524058204E-08
2.295000000E+00;3.215032002E-05;-1.781011532E-07
2.296000000E+00;3.217025931E-05;-1.632004955E-07
2.297000000E+00;3.237191559E-05;-1.596472647E-07
2.298000000E+00;3.233255544E-05;-8.358013468E-08
2.299000000E+00;3.243612732E-05;-1.226990223E-07
2.300000000E+00;3.248539927E-05;-1.208458027E-07
2.301000000E+00;3.264395249E-05;-1.994258109E-07
2.302000000E+00;3.259110928E-05;-2.381513788E-07
2.303000000E+00;3.265863236E-05;-7.287186936E-08
2.304000000E+00;3.278487192E-05;-1.457322930E-07
2.305000000E+00;3.278346520E-05;-1.250858822E-07
2.306000000E+00;3.289920420E-05;-7.879857310E-08
2.307000000E+00;3.299265688E-05;-1.514169467E-07
2.308000000E+00;3.305775444E-05;-1.091042796E-07
2.309000000E+00;3.307814005E-05;-1.348028700E-07
2.310000000E+00;3.312801794E-05;-2.198740520E-07
2.311000000E+00;3.328832548E-05;-1.746080419E-07
2.312000000E+00;3.331050316E-05;-1.361765081E-07
2.313000000E+00;3.331103314E-05;-1.383569668E-07
2.314000000E+00;3.332508801E-05;-1.026050024E-07
2.315000000E+00;3.334136397E-05;-1.156337948E-07
2.316000000E+00;3.345573893E-05;-1.018952893E-07
2.317000000E+00;3.348630475E-05;-1.850489291E-07
2.318000000E+00;3.356467622E-05;-7.769370805E-08
2.319000000E+00;3.353615444E-05;-1.419794619E-07
2.320000000E+00;3.356174577E-05;-1.033464307E-07
2.321000000E+00;3.360470416E-05;-1.118133681E-07
2.322000000E+00;3.362499576E-05;-8.362045215E-08
2.323000000E+00;3.366870631E-05;-1.103810038E-07
2.324000000E+00;3.363899848E-05;-1.254273146E-07
2.325000000E+00;3.366386964E-05;-1.803336127E-07
2.326000000E+00;3.364180970E-05;-1.020424481E-07
2.327000000E+00;3.364336117E-05;-1.644064706E-07
2.328000000E+00;3.361638542E-05;-8.604516383E-08
2.329000000E+00;3.357087401E-05;-1.734532398E-07
2.330000000E+00;3.355170989E-05;-1.316808588E-07
2.331000000E+00;3.364735563E-05;-1.804193428E-07
2.332000000E+00;3.361470010E-05;-1.614531299E-07
2.333000000E+00;3.357758863E-05;-1.115601488E-07
2.334000000E+00;3.357363170E-05;-1.087236107E-07
2.335000000E+00;3.350069740E-05;-6.637230850E-08
2.336000000E+00;3.346971753E-05;-1.617561112E-07
2.337000000E+00;3.347446364E-05;-1.436602717E-07
2.338000000E+00;3.338569937E-05;-1.602140215E-07
2.339000000E+00;3.340424725E-05;-1.222416952E-07
2.340000000E+00;3.327772393E-05;-1.021051157E-07
2.341000000E+00;3.320756507E-05;-1.266533566E-07
2.342000000E+00;3.320953015E-05;-1.396713117E-07
2.343000000E+00;3.308179462E-05;-1.300440394E-07
2.344000000E+00;3.301736806E-05;-1.417069718E-07
2.345000000E+00;3.295957312E-05;-8.480478138E-08
2.346000000E+00;3.283900658E-05;-1.413664122E-07
2.347000000E+00;3.271496612E-05;-1.140452234E-07
2.348000000E+00;3.262990631E-05;-1.808966320E-07
2.349000000E+00;3.256750369E-05;-1.120358948E-07
2.350000000E+00;3.239643237E-05;-8.943631287E-08
2.351000000E+00;3.233471012E-05;-1.161562791E-07
2.352000000E+00;3.218613842E-05;-1.164028682E-07
2.353000000E+00;3.201817151E-05;-1.113295463E-07
2.354000000E+00;3.201779019E-05;-1.340859957E-07
2.355000000E+00;3.180539343E-05;-1.207627556E-07
2.356000000E+00;3.165635281E-05;-1.552770230E-07
2.357000000E+00;3.145772210E-05;-9.383641147E-08
2.358000000E+00;3.126723605E-05;-1.681780247E-07
2.359000000E+00;3.117711921E-05;-1.359447534E-07
2.360000000E+00;3.095960135E-05;-1.944586421E-07
2.361000000E+00;3.080211753E-05;-1.445536150E-07
2.362000000E+00;3.064867986E-05;-7.858809745E-08
2.363000000E+00;3.032949574E-05;-1.182164497E-07
2.364000000E+00;3.021672751E-05;-1.239741237E-07
2.365000000E+00;3.002950927E-05;-1.604644131E-07
2.366000000E+00;2.986544619E-05;-1.490371044E-07
2.367000000E+00;2.971009368E-05;-6.926267119E-08
2.368000000E+00;2.948093166E-05;-1.297982730E-07
2.369000000E+00;2.923467197E-05;-1.641850352E-07
2.370000000E+00;2.904526224E-05;-9.623695851E-08
2.371000000E+00;2.893218400E-05;-1.511801995E-07
2.372000000E+00;2.868391922E-05;-1.202342207E-07
2.373000000E+00;2.840204257E-05;-1.168228620E-07
2.374000000E+00;2.824871116E-05;-1.123654848E-07
2.375000000E+00;2.806920705E-05;-8.234538336E-08
2.376000000E+00;2.774653875E-05;-1.081698409E-07
2.377000000E+00;2.755523006E-05;-1.334541133E-07
2.378000000E+00;2.733073894E-05;-1.051597753E-07
2.379000000E+00;2.706437838E-05;-1.074745345E-07
2.380000000E+00;2.682316241E-05;-9.650587498E-08
2.381000000E+00;2.656123553E-05;-7.279317260E-08
2.382000000E+00;2.629239269E-05;-1.221395080E-07
2.383000000E+00;2.607184507E-05;-8.775686017E-08
2.384000000E+00;2.578569995E-05;-5.597179209E-08
2.385000000E+00;2.549174552E-05;-1.372941833E-07
2.386000000E+00;2.521327586E-05;-1.344481703E-07
2.387000000E+00;2.491185319E-05;-9.722352644E-08
2.388000000E+00;2.463521749E-05;-1.063665776E-07
2.389000000E+00;2.434993695E-05;-1.630298891E-07
2.390000000E+00;2.404219169E-05;-1.256604809E-07
2.391000000E+00;2.375950441E-05;-6.848399811E-08
2.392000000E+00;2.345497101E-05;-9.560296503E-08
2.393000000E+00;2.314392808E-05;-8.659915594E-08
2.394000000E+00;2.284576237E-05;-6.841263543E-08
2.395000000E+00;2.255046514E-05;-1.360034846E-07
2.396000000E+00;2.215666481E-05;-8.426694559E-08
2.397000000E+00;2.188004050E-05;-1.155052731E-07
2.398000000E+00;2.153075015E-05;-7.957570156E-08
2.399000000E+00;2.117817505E-05;-3.075598193E-08
2.400000000E+00;2.087246295E-05;-9.033994472E-08
2.401000000E+00;2.057103618E-05;-7.814228843E-08
2.402000000E+00;2.017000763E-05;-8.019835826E-08
2.403000000E+00;1.990753930E-05;-1.172269025E-07
2.404000000E+00;1.949547461E-05;-6.658539404E-08
2.405000000E+00;1.914801003E-05;-5.694896121E-08
2.406000000E+00;1.876266395E-05;-9.339633321E-08
2.407000000E+00;1.836795592E-05;-6.941726985E-08
2.408000000E+00;1.798188495E-05;-6.433555299E-08
2.409000000E+00;1.757778484E-05;-9.000053873E-08
2.410000000E+00;1.724255041E-05;-4.632096010E-08
2.411000000E+00;1.686310442E-05;-8.246475575E-08
2.412000000E+00;1.641507545E-05;-5.919000279E-08
2.413000000E+00;1.602822095E-05;-6.604649618E-08
2.414000000E+00;1.562989590E-05;-7.217860574E-08
2.415000000E+00;1.522206444E-05;-6.901746755E-08
2.416000000E+00;1.485395278E-05;-8.189392757E-08
2.417000000E+00;1.444411956E-05;-5.049657450E-08
2.418000000E+00;1.404891028E-05;-6.338463479E-08
2.419000000E+00;1.364511978E-05;-9.079181614E-08
2.420000000E+00;1.323697980E-05;-7.135208692E-08
2.421000000E+00;1.281803227E-05;-8.281196716E-08
2.422000000E+00;1.237745696E-05;-7.073632773E-08
2.423000000E+00;1.199734932E-05;-5.688964876E-08
2.424000000E+00;1.155432978E-05;-7.404876298E-08
2.425000000E+00;1.118149851E-05;-7.042653801E-08
2.426000000E+00;1.078430230E-05;-6.397065356E-08
2.427000000E+00;1.042128825E-05;-7.205212165E-08
2.428000000E+00;1.000219975E-05;-6.367318637E-08
2.429000000E+00;9.638474744E-06;-7.283493905E-08
2.430000000E+00;9.234461140E-06;-4.727923728E-08
2.431000000E+00;8.862946054E-06;-3.231309611E-08
2.432000000E+00;8.474706292E-06;-3.720806126E-08
2.433000000E+00;8.139412922E-06;-5.173181271E-08
2.434000000E+00;7.771843169E-06;-4.716543479E-08
2.435000000E+00;7.420363589E-06;-3.389181546E-08
2.436000000E+00;7.067289289E-06;-3.657904250E-08
2.437000000E+00;6.742075085E-06;-5.200110269E-08
2.438000000E+00;6.416289624E-06;-3.927644131E-08
2.439000000E+00;6.101398952E-06;-3.528970579E-08
2.440000000E+00;5.793859112E-06;-3.210510214E-08
2.441000000E+00;5.495069037E-06;-5.512831935E-08
2.442000000E+00;5.185864548E-06;-3.323659999E-08
2.443000000E+00;4.767635439E-06;-3.436169907E-08
2.444000000E+00;4.575294554E-06;-3.010318878E-08
2.445000000E+00;4.322434501E-06;-2.662574365E-08
2.446000000E+00;4.066439195E-06;-2.588809709E-08
2.447000000E+00;3.803258975E-06;-3.674289855E-08
2.448000000E+00;3.571949398E-06;-3.626057926E-08
2.449000000E+00;3.338441301E-06;-3.557089456E-08
2.450000000E+00;3.106542260E-06;-2.748745581E-08
2.451000000E+00;2.882206221E-06;-2.187609408E-08
2.452000000E+00;2.668029897E-06;-2.844333199E-08
2.453000000E+00;2.479482589E-06;-2.279784363E-08
2.454000000E+00;2.290727922E-06;-1.940664899E-08
2.455000000E+00;2.112723996E-06;-2.372410369E-08
2.456000000E+00;1.923372136E-06;-2.598230981E-08
2.457000000E+00;1.822833698E-06;-1.794313641E-08
2.458000000E+00;1.690907783E-06;-2.518831337E-08
2.459000000E+00;1.546678889E-06;-2.189271345E-08
2.460000000E+00;1.403717816E-06;-2.056251412E-08
2.461000000E+00;1.272560041E-06;-1.842862064E-08
2.462000000E+00;1.172480393E-06;-1.999366104E-08
2.463000000E+00;1.047953440E-06;-2.082334123E-08
2.464000000E+00;9.239868608E-07;-9.853215081E-09
2.465000000E+00;8.744943212E-07;-1.467940989E-08
2.466000000E+00;7.918122716E-07;-1.476495444E-08
2.467000000E+00;7.147111821E-07;-1.210454781E-08
2.468000000E+00;6.481471857E-07;-1.546140581E-08
2.469000000E+00;5.934736672E-07;-1.351472230E-08
2.470000000E+00;5.364906897E-07;-9.732842077E-09
2.471000000E+00;4.704987175E-07;-1.474534225E-08
2.472000000E+00;4.384468586E-07;-1.100501184E-08
2.473000000E+00;4.078961668E-07;-1.153944599E-08
2.474000000E+00;3.657525081E-07;-1.194033911E-08
2.475000000E+00;3.364132296E-07;-1.312825328E-08
2.476000000E+00;3.098838663E-07;-1.068673153E-08
2.477000000E+00;2.818218546E-07;-1.283704239E-08
2.478000000E+00;2.525593044E-07;-1.078020986E-08
2.479000000E+00;2.246127455E-07;-9.098910001E-09
2.480000000E+00;2.052708961E-07;-7.391241305E-09
2.481000000E+00;1.782040135E-07;-9.394627552E-09
2.482000000E+00;1.703175292E-07;-8.024860596E-09
2.483000000E+00;1.562856444E-07;-8.070629786E-09
2.484000000E+00;1.384023305E-07;-4.201318012E-09
2.485000000E+00;1.268463906E-07;-8.599508973E-10
2.486000000E+00;1.148504550E-07;3.290597587E-09
2.487000000E+00;1.034641227E-07;6.353899686E-09
2.488000000E+00;9.761404757E-08;9.094130118E-09
2.489000000E+00;8.870534495E-08;9.044029841E-09
2.490000000E+00;8.031111979E-08;1.184757795E-08
2.491000000E+00;7.580919060E-08;2.040997590E-08
2.492000000E+00;6.935063556E-08;1.861024967E-08
2.493000000E+00;6.090185862E-08;2.206807762E-08
2.494000000E+00;5.852879874E-08;2.417196289E-08
2.495000000E+00;5.664858789E-08;2.476665179E-08
2.496000000E+00;5.051454162E-08;2.705662869E-08
2.497000000E+00;4.650019142E-08;3.050983369E-08
2.498000000E+00;4.399520081E-08;2.975782993E-08
2.499000000E+00;4.514891933E-08;2.998016133E-08
2.500000000E+00;3.894378673E-08;3.499243028E-08
2.501000000E+00;3.591860617E-08;3.298429082E-08
