Frequency 	Zi_Ohm
1088148,62583076	19236451661467
1103532,49979244	18912373512244,4
1119133,86571474	18591599530723,6
1134955,79842477	18274075328457,6
1151001,41622052	17959747252337,7
1167273,8814854	17648562379153,4
1183776,40131152	17340468513753,4
1200512,22813177	17035414190900,6
1217484,66036082	16733348680934,3
1234697,04304519	16434221999364,7
1252152,76852256	16137984920542,3
1269855,27709028	15844588995562,7
1287808,05768349	15553986574582,5
1306014,64856267	15266130833739,3
1324478,63801105	14980975806884,8
1343203,66504175	14698476422356,1
1362193,42011505	14418588545025,2
1381451,64586569	14141269023878,7
1400982,13784047	13866475745394,4
1420788,74524638	13594167692987,4
1440875,37170916	13324305012807,7
1461245,97604269	13056849086172,9
1481904,5730292	12791762608917,8
1502855,23421055	12529009677935,8
1524102,08869065	12268555885174,6
1545649,32394931	12010368419324,2
1567501,18666746	11754416175410
1589661,98356419	11500669872454,6
1612136,08224548	11249102179330,2
1634927,91206506	10999687848842,5
1658041,96499736	10752403860016,7
1681482,79652277	10507229568447,3
1705255,02652554	10264146864455,3
1729363,34020426	10023140338656,6
1753812,48899526	9784197454376,95
1778607,29150906	9547308726161,29
1803752,63448004	9312467903405,84
1829253,47372956	9079672157902,09
1855114,83514271	8848922273807,08
1881341,81565881	8620222838259,42
1907939,58427599	8393582430535,27
1934913,38306989	8169013807297,69
1962268,52822683	7946534081123,69
1990010,41109156	7726164889124,07
2018144,49922985	7507932548084,74
2046676,337506	7291868192189,13
2075611,54917575	7078007889020,43
2104955,83699448	6866392729217,61
2134714,98434121	6657068884881,2
2164894,85635838	6450087631614,81
2195501,40110781	6245505328961,96
2226540,65074299	6043383353980,92
2258018,72269796	5843787982813,69
2289941,82089292	5646790215365,84
2322316,23695701	5452465538643,85
2355148,35146825	5260893624915,63
2388444,63521111	5072157961666,07
2422211,65045179	4886345411336,8
2456456,05223158	4703545700048,3
2491184,58967847	4523850835896,71
2526404,10733733	4347354458985,24
2562121,54651885	4174151127040,32
2598343,94666761	4004335542245,07
2635078,44674946	3838001726743,05
2672332,2866585	3675242156057,05
2710112,80864401	3516146861359,25
2748427,45875745	3360802513063,86
2787283,78832004	3209291499494,66
2826689,45541099	3061691015365,55
2866652,22637684	2918072175419,85
2907179,97736205	2778499168771,08
2948280,69586135	2643028469237,7
2989962,48229395	2511708116249,25
3032233,5516	2384577079739,34
3075102,2348597	2261664720851,35
3118576,98093518	2142990358319,88
3162666,35813574	2028562948121,9
3207379,05590649	1918380881495,15
3252723,88654094	1812431903793,09
3298709,78691784	1710693153979,28
3345345,82026245	1613131321959,33
3392641,17793279	1519702918493,98
3440605,18123124	1430354650214,14
3489247,28324149	1345023890339,38
3538577,07069177	1263639234125,69
3588604,26584416	1186121126883,73
3639338,72841075	1112382551615,5
3690790,45749695	1042329762920,31
3742969,59357202	975863053800,359
3795886,42046777	912877542315,567
3849551,3674053	853263965659,678
3903975,01105048	796909470100,483
3959168,07759845	743698386297,798
4015141,4448877	693512980722,305
4071906,1445438	646234175203,67
4129473,36415376	601742227975,903
4187854,44947083	559917370930,665
4247060,90665066	520640399087,688
4307104,40451902	483793209520,427
4367996,77687151	449259288110,595
4429750,02480594	416924143527,161
4492376,31908753	386675688728,239
4555888,00254763	358404571058,821
4620297,59251631	332004452665,36
4685617,78328942	307372243473,641
4751861,44863037	284408289384,676
4819041,64430752	263016518644,18
4887171,61066716	243104549545,71
4956264,77524312	224583762744,483
5026334,75540312	207369341503,464
5097395,36103254	191380283172,996
5169460,59725625	176539385134,307
5242544,6671988	162773208323,824
5316661,9747836	150012021309,305
5391827,12757192	138189727719,297
5468054,93964166	127243779640,97
5545360,4345071	117115079404,492
5623758,84807993	107747871970,609
5703265,63167187	99089629936,398
5783896,45504	91090932974,5317
5865667,20947518	83705343329,7811
5948594,01093382	76889278810,8269
6032693,20321426	70601884542,0601
6117981,3611779	64804904575,3533
6204475,29401584	59462554310,901
6292192,04856182	54541394535,2613
6381148,91265186	50010207757,9407
6471363,41853155	45839877410,6877
6562853,34631136	42003270370,0528
6655636,7274709	38475123169,8148
6749731,84841267	35231932186,5387
6845157,25406613	32251848008,6256
6941931,75154258	29514574134,6307
7040074,41384189	27001270090,8274
7139604,58361143	24694459009,5486
7240541,87695837	22577939669,0071
7342906,18731569	20636702959,8707
7446717,68936296	18856852714,8305
7551996,84300242	17225530813,3429
7658764,3973915	15730846453,6107
7767041,39503213	14361809468,6336
7876849,17591789	13108267550,6078
7988209,38173997	11960847238,9257
8101143,96015237	10910898520,5358
8215675,16909759	9950442887,17439
8331825,58119324	9072124691,70457
8449618,08818092	8269165645,27016
8569075,90543794	7535322297,64079
8690222,5765526	6864846345,25454
8813081,97796441	6252447614,27437
8937678,32366996	5693259569,62604
9064036,16999488	5182807205,49271
9192180,42043394	4716977177,32167
9322136,33055889	4291990040,66386
9453929,51299612	3904374467,51069
9587585,94247475	3550943316,46237
9723131,96094557	3228771438,60115
9860594,28277301	2935175106,66592
9999999,99999999	2667692960,85588
